#,japanese,,,,translation
412,コンピューター,こんぴゅーたー,PC,,computer
502,今夜,こんや,오늘밤,,"tonight, this evening"
2830,差,さ,차이,,difference
1818,ざあざあ,ざあざあ,,,pouring
675,サービス,さーびす,서비스,,"service, on the house"
2729,際,さい,때,,"opportunity, time"
2393,最悪,さいあく,최악,,worst
1560,再会,さいかい,다시 만나다,,"meeting again, reunion"
410,最近,さいきん,최근,,"recent, latest"
644,最後,さいご,마지막,,last
2782,最高,さいこう,최고,,"supreme, best"
2751,最終,さいしゅう,최종,,"final, last (of something repeated)"
645,最初,さいしょ,처음,,"first, outset"
2245,財政,ざいせい,재정,,"public finance, financial affairs"
1850,最大,さいだい,최대,,"biggest, largest"
1971,サイト,さいと,사이트,,website
2887,裁判,さいばん,재판,,"trial, judgment"
478,財布,さいふ,지갑,,"purse, wallet"
2074,採用,さいよう,채용,,"employment, adoption"
1132,材料,ざいりょう,재료,,"material, ingredient"
1988,サイン,さいん,사인,,"signature, autograph"
2020,坂,さか,"오르막길, 내리막길, 경사",上り坂なら「오르막길」、下り坂なら「내리막길」、どちらでもなければ「경사」,"slope, hill"
141,探す,さがす,찾다,,"search for, look for"
764,魚,さかな,"물고기, 생선",生き物としての魚は「물고기」、食材としての魚は「생선」,fish
1029,下がる,さがる,내리다,,"go down, drop"
338,先,さき,끝,,"ahead, first"
2558,先に,さきに,먼저,,"before, ahead"
2078,作業,さぎょう,작업,,"work, operation"
1078,咲く,さく,피다,,"bloom, blossom"
2600,削減,さくげん,삭감,,"cutdown, reduction"
2400,作成,さくせい,작성,,"to produce, to make"
2281,作戦,さくせん,작전,,"tactic, strategy"
405,昨年,さくねん,만년,,"last year (formal, often used in writing)"
2452,昨晩,さくばん,어젯밤,,"last night, last evening (formal)"
1378,作品,さくひん,작품,,"work of art, creation"
1252,作文,さくぶん,글쓰기,,"composition, essay"
587,昨夜,さくや,어젯밤,,"last night, last evening (colloquial)"
1055,桜,さくら,벚나무,,"cherry tree, cherry blossom"
127,酒,さけ,술,,"alcohol, rice wine"
870,下げる,さげる,내리게 하다,,"lower, turn down"
1754,刺身,さしみ,회,,sliced raw fish or meat
1093,刺す,さす,찌르다,,"sting, stab"
2200,さすが,さすが,역시,,"just as expected, true to reputation"
1704,誘う,さそう,부르다,,"invite, ask out"
2834,撮影,さつえい,찰영,,"photographing, shoot"
1406,サッカー,さっかー,축구,,"soccer, football"
1105,さっき,さっき,아까,,"earlier, only a moment ago"
896,雑誌,ざっし,잡지,,"magazine, journal"
1918,早速,さっそく,바로,,"immediately, right away"
2331,さっと,さっと,후다닥,,quickly
2016,さっぱり,さっぱり,전혀,,completely not
473,砂糖,さとう,설탕,,sugar
1221,寂しい,さびしい,외롭다,,"lonely, desolate, sad"
2333,サボる,さぼる,빠지다,,"slack of, ditch"
2787,様々,さまざま,여러가지,,"various, diverse"
1606,覚ます,さます,깨우다,,"awaken, wake up"
2191,冷ます,さます,식히다,,let cool
339,寒い,さむい,춥다,,cold (temperature of the air)
1728,寒さ,さむさ,추위,,"coldness, cold"
961,冷める,さめる,식다,,cool off
1526,覚める,さめる,깨다,,"awake, wake up (naturally)"
1982,左右,さゆう,좌우,,right and left
768,皿,さら,그릇,,"plate, counter (for plates or helpings)"
1819,再来月,さらいげつ,다다음 달,,the month after next
742,再来週,さらいしゅう,다다음 주,,the week after next
1501,再来年,さらいねん,내후년,,the year after next
2577,ざらざら,ざらざら,오톨도톨,,"rough, gritty"
1521,サラダ,さらだ,샐러드,,salad
2959,更に,さらに,더욱,,"furthermore, still more"
823,サラリーマン,さらりーまん,회사원,,"office worker, company employee"
1822,騒ぐ,さわぐ,시끄럽게 하다,,"make a noise, make a racket"
272,触る,さわる,만지다,,"touch, feel"
281,三,さん,"셋, 삼",,three
1946,参加,さんか,참가,,participation
1566,三角,さんかく,세모,,"figure, area etc."
2057,産業,さんぎょう,산업,,industry
2418,残業,ざんぎょう,야근,,overtime work
2492,サングラス,さんぐらす,선글래스,,sunglasses
2723,参考,さんこう,참고,,"reference, consultation"
1622,サンドイッチ,さんどいっち,샌드위치,,sandwich
535,残念,ざんねん,안 됐다,,"regretful, disappointing"
1034,散歩,さんぽ,산책,,"walk, stroll"
776,字,じ,글씨,,"(individual) character, letter"
2733,試合,しあい,시합,,"match, game"
2599,明々後日,しあさって,글피,,three days from today
1035,幸せ,しあわせ,행복,,"happiness, satisfied (colloquial)"
2167,シーツ,しーつ,시트,,bed sheet
755,塩,しお,소금,,salt
1739,塩辛い,しおからい,짜다,,salty
2372,次回,じかい,다음 번,,next time
1523,四角,しかく,네모,,square
2258,資格,しかく,자격,,"qualifications, competence"
1623,四角い,しかくい,네모나다,,square-shaped
1056,仕方,しかた,하는 방법,,"way, method"
1821,叱る,しかる,혼내다,,"scold, reprimand"
18,時間,じかん,시간,,"time, hour"
2037,四季,しき,시계절,,the four seasons
2767,式,しき,식,,ceremony
1855,時期,じき,시기,,"time, season"
2515,敷金,しききん,보증금,,"deposit, security deposit"
1073,敷く,しく,깔다,,"lay, spread"
849,試験,しけん,시험,,exam
1852,事件,じけん,사건,,"affair, incident"
447,事故,じこ,사고,,"accident, trouble"
2780,時刻,じこく,시각,,time (formal)
2293,地獄,じごく,지옥,,hell
8,仕事,しごと,일,,"work, job"
2329,時差,じさ,시차,,time difference
2255,資産,しさん,자산,,"property, assets"
2265,支持,しじ,지지,,support
1954,事実,じじつ,사실,,"fact, truth"
2659,自主的,じしゅてき,자발적,,"voluntary, independent"
514,辞書,じしょ,사전,,dictionary (category)
2058,事情,じじょう,사정,,"circumstances, conditions"
688,地震,じしん,지진,,earthquake
2366,自信,じしん,자신,,confidence
2701,自身,じしん,자신,,self
1549,自炊する,じすいする,밥을 해 먹다,,cooking (for oneself)
830,静かだ,しずかだ,조용하다,,"quiet, tranquil"
408,システム,しすてむ,시스템,,system (loan word)
1095,沈む,しずむ,가라앉다,,sink
1570,姿勢,しせい,자세,,"posture, attitude"
2094,施設,しせつ,시설,,"facilities, institution"
724,自然,しぜん,자연,,nature
888,自然だ,しぜんだ,자연스럽다,,natural
2538,自然に,しぜんに,자연스럽게,,naturally
2980,思想,しそう,사살,,"thought, conception"
342,下,した,"아래, 밑",,"under, below"
1344,舌,した,혀,,tongue
2987,次第に,しだいに,서서히,,as soon as
2957,事態,じたい,사태,,"situation, state of affairs"
880,時代,じだい,시대,,"age, era"
1332,下着,したぎ,속옷,,underwear
2157,支度,したく,준비,,"preparation, getting ready"
677,自宅,じたく,자택,,"one’s house, one’s home"
1045,親しい,したしい,친하다,,"intimate, familiar"
1761,しっかり,しっかり,둔둔하다,,"mature, responsible"
1799,実験,じっけん,실험,,experiment
2106,しつこい,しつこい,끈질기다,,"persistent, pesky"
2059,実行,じっこう,실행,,"practice, execution"
694,実際,じっさい,실제,,"reality, actual state"
1680,じっと,じっと,가만히,,"without moving, still"
2711,実は,じつは,실은,,actually
1765,失敗,しっぱい,실패,,"failure, mistake"
96,質問,しつもん,질문,,question
2511,実用的,じつようてき,실용적,,practical
1511,失礼,しつれい,실례,,"rudeness, to excuse oneself"
2908,指定,してい,지정,,"designation, appointment"
2253,視点,してん,시점,,"viewpoint, perspective"
139,自転車,じてんしゃ,자전거,,bicycle
2741,指導,しどう,지도,,"guide, instruction"
1779,自動,じどう,자동,,automatic operation
913,自動車,じどうしゃ,자동차,,automobile
2747,品,しな,물건,,"goods, item"
2503,品切れ,しなぎれ,매진,,sold out
1059,品物,しなもの,상품,,"article, goods"
178,死ぬ,しぬ,죽다,,die
2993,支配,しはい,지배,,"control, rule"
2385,支払い,しはらい,지불,,payment
839,しばらく,しばらく,당분간,,"a little while, a while"
2213,しびれる,しびれる,마비되다,,"go numb, fall asleep"
382,自分,じぶん,자기,,"self, oneself"
885,島,しま,섬,,island (Japanese origin)
2013,姉妹,しまい,자매,,sisters
536,仕舞う,しまう,치우다,,"put away, put in"
400,閉まる,しまる,닫히다,,"be shut, be closed"
1898,市民,しみん,시민,,citizens
2784,事務,じむ,사무,,"office work, business"
1431,事務室,じむしつ,사무실,,office
698,事務所,じむしょ,사무소,,"office, one’s place of business"
501,氏名,しめい,성명,,full name
2461,締め切り,しめきり,마감,,deadline
2529,じめじめする,じめじめする,후텁지근하다,,damp
1916,示す,しめす,보이다,,"show, indicate"
184,閉める,しめる,닫다,,"shut, close (doors, windows, etc.)"
268,締める,しめる,조이다,,"tighten, fasten"
2049,シャープペンシル,しゃーぷぺんしる,샤프팬,,mechanical pencil
1848,社員,しゃいん,사원,,"staff member, employee"
432,社会,しゃかい,사회,,society
2522,社会人,しゃかいじん,사회인,,working member of society
613,ジャガイモ,じゃがいも,감자,,potato
2226,しゃがむ,しゃがむ,쭈그려 앉다,,squat down
2453,市役所,しやくしょ,시청,,"municipal office, city hall"
453,写真,しゃしん,사진,,photograph
1369,社長,しゃちょう,사장,,president (of a company)
956,シャツ,しゃつ,셔츠,,shirt
1823,車道,しゃどう,차도,,"road, roadway (for cars)"
2443,車内,しゃない,차 안,,inside a vehicle or a train
221,しゃべる,しゃべる,말하다,,"chat, talk"
1480,邪魔,じゃま,방해,,"disturbance, blocking"
1650,ジャム,じゃむ,잼,,jam
1535,シャワー,しゃわー,샤워,,shower
2656,じゃんじゃん,じゃんじゃん,팍팍,,"many times, repeatedly"
2297,ジャンプ,じゃんぷ,점프,,jump
137,週,しゅう,주,,week
2788,州,しゅう,주,,"state, province"
228,十,じゅう,"열, 십",固有数詞では「열」、漢字語数詞では「십」,ten
949,自由,じゆう,자유,,freedom
1582,習慣,しゅうかん,습관,,"custom, habit"
1283,週刊誌,しゅうかんし,주간지,,weekly magazine
2821,宗教,しゅうきょう,종교,,religion
476,住所,じゅうしょ,주소,,address
2025,就職,しゅうしょく,최직,,"finding a job, getting a job"
2347,十字路,じゅうじろ,네거리,,crossroads
2486,シューズ,しゅーず,신발,,shoes
1345,ジュース,じゅーす,주스,,juice
2944,修正,しゅうせい,수정,,"correction, revision"
1979,重大,じゅうだい,중대,,"important, serious"
1956,住宅,じゅうたく,주택,,"housing, residence"
2956,集団,しゅうだん,집단,,"group, mass"
2928,集中,しゅうちゅう,집중,,"concentration, convergence"
2572,終電,しゅうでん,막차,,last train
2306,柔軟だ,じゅうなんだ,유연하다,,"pliable, flexible"
2935,収入,しゅうにゅう,수입,,income
451,十分だ,じゅうぶんだ,충분하다,,"enough, plentiful"
1571,周辺,しゅうへん,주변,,"area, region"
740,週末,しゅうまつ,주말,,weekend
2070,住民,じゅうみん,주민,,resident
1691,重要だ,じゅうようだ,중요하다,,"important, essential"
1046,修理,しゅうり,수리,,"repair, mending"
2241,終了,しゅうりょう,종료,,"end, termination"
2694,主義,しゅぎ,주의,,"principle, -ism"
136,授業,じゅぎょう,수업,,"class session, lecture"
1729,祝日,しゅくじつ,공휴일,,holiday
744,宿題,しゅくだい,숙제,,homework
2275,主催,しゅさい,주최,,"sponsorship, host"
689,手術,しゅじゅつ,수술,,surgical operation
1692,主人,しゅじん,"주인, 남편",一般的な意味では「주인」、夫という意味では「남편」,"one’s husband, master"
2926,手段,しゅだん,수단,,"means, way"
1591,出身,しゅっしん,출신,,"come from, origin"
2071,出席,しゅっせき,출석,,"attendance, presence"
1876,出張,しゅっちょう,출장,,business trip
814,出発,しゅっぱつ,출발,,"departure, starting"
2785,出版,しゅっぱん,출판,,"publishing, publication"
1386,首都,しゅと,수도,,capital
1033,趣味,しゅみ,취미,,"hobby, interest"
455,種類,しゅるい,종류,,"kind, type"
2966,瞬間,しゅんかん,순간,,moment
1906,順番,じゅんばん,순서,,"order, turn"
646,準備,じゅんび,준비,,"preparation, arrangement"
2801,章,しょう,장,,chapter
2916,賞,しょう,상,,"prize, award"
2693,使用,しよう,사용,,use
840,紹介,しょうかい,소개,,introduction
2753,障害,しょうがい,장애,,"obstacle, disorder"
1017,小学生,しょうがくせい,초등학생,,elementary school student
1009,正月,しょうがつ,설날,,"New Year, January"
841,小学校,しょうがっこう,초등학교,,elementary school
2067,商業,しょうぎょう,상업,,"commerce, trade"
1863,状況,じょうきょう,상황,,"state of affairs, conditions"
2668,上下,じょうげ,상하,,top and bottom
2268,証拠,しょうこ,증거,,"proof, evidence"
2239,詳細,しょうさい,상세,,"details, particulars"
2287,上司,じょうし,상사,,boss
1236,正直だ,しょうじきだ,솔직하다,,"honest, upright"
2569,乗車券,じょうしゃけん,승차권,,"train ticket, bus ticket"
1777,少女,しょうじょ,소녀,,young girl
1268,少々,しょうしょう,조금,,"a little, a bit"
2946,生じる,しょうじる,생기다,,"happen, occur"
319,上手,じょうず,잘,,"good, skilled"
897,小説,しょうせつ,소설,,novel
1077,招待,しょうたい,초대,,invitation
1937,状態,じょうたい,상태,,"state, condition"
1502,冗談,じょうだん,농담,,joke
2295,情熱,じょうねつ,열정,,"passion, enthusiasm"
624,少年,しょうねん,소년,,boy (between 7 and 18 years old)
2735,消費,しょうひ,소비,,"consumption, spending"
2662,消費者,しょうひしゃ,소비자,,consumer
1371,商品,しょうひん,상품,,"goods, commodities"
544,丈夫だ,じょうぶだ,튼튼하다,,"healthy, sturdy"
1912,情報,じょうほう,정보,,information
2039,消防車,しょうぼうしゃ,소방차,,fire engine
1598,消防署,しょうぼうしょ,소방소,,fire station
567,醤油,しょうゆ,간장,,soy sauce
1762,将来,しょうらい,장래,,"future, in the future"
2521,ジョギング,じょぎんぐ,조깅,,jogging
2251,職員,しょくいん,직원,,"staff, employee"
1592,職業,しょくぎょう,직업,,"occupation, job"
854,食事,しょくじ,식사,,meal
1100,食堂,しょくどう,식당,,"cafeteria, restaurant"
980,職場,しょくば,직장,,"place of work, office"
2526,食パン,しょくぱん,식빵,,bread in a rectangular shape
991,女性,じょせい,여성,,"woman, female (formal)"
1681,食器,しょっき,식기,,tableware
2282,ショック,しょっく,충격,,shock
2322,しょっちゅう,しょっちゅう,자주,,"frequently, repeatedly"
2391,ショッピング,しょっぴんぐ,쇼핑,,shopping
2263,所得,しょとく,소득,,"income, earnings"
1997,所有,しょゆう,소유,,"ownership, own"
2075,処理,しょり,처리,,"handling, processing"
1782,書類,しょるい,소류,,"documents, papers"
1248,知らせる,しらせる,알리다,,"let know, inform"
446,調べる,しらべる,알아보다,,"investigate, check"
2398,知り合い,しりあい,아는 사람,,acquaintance
2425,知り合う,しりあう,알게 되다,,"get acquainted with, get to know (someone)"
2884,シリーズ,しりーず,시리즈,,series
2743,資料,しりょう,자료,,"materials, data"
19,知る,しる,알다,,know
516,白,しろ,"흰색, 하얀색",,white
116,白い,しろい,"희다, 하얗다",,"white, blank"
2530,じろじろ,じろじろ,,,staringly
2030,進学,しんがく,진학,,advance to higher education
1040,新幹線,しんかんせん,신칸센,,bullet train
793,信号,しんごう,"신호, 신호등",純粋な意味での信号は「신호」、交差点の信号は「신호등」,"signal, traffic light"
2096,人口,じんこう,인구,,population
1249,神社,じんじゃ,신사,,Shinto shrine
856,信じる,しんじる,믿다,,"believe, trust"
2736,人生,じんせい,인생,,one’s life (to lead)
1002,親切だ,しんせつだ,친절하다,,"kind, kindhearted"
2108,身長,しんちょう,키,,height
1309,新年,しんねん,신년,,new year
537,心配,しんぱい,걱정,,"anxiety, worry"
2903,人物,じんぶつ,인물,,"character, person"
457,新聞,しんぶん,신문,,newspaper
2674,新聞社,しんぶんしゃ,신문사,,newspaper publisher
2902,信頼,しんらい,신뢰,,"reliance, trust"
2977,心理,しんり,심리,,"mentality, psychology"
2118,酢,す,식초,,vinegar
2893,図,ず,그림,,"figure, diagram"
1317,水泳,すいえい,수영,,swimming
1607,すいか,すいか,수박,,watermelon
2502,水族館,すいぞくかん,수족관,,aquarium
1213,スイッチ,すいっち,스위치,,switch
1239,水道,すいどう,수도,,tap water
1269,随分,ずいぶん,꽤,,"extremely, considerably"
282,水曜日,すいようび,수요일,,Wednesday
1060,吸う,すう,빨다,,"inhale, suck"
851,数学,すうがく,수학,,mathematics
852,数字,すうじ,숫자,,numeric characters
2186,図々しい,ずうずうしい,뻔뻔하다,,"impudent, cheeky"
1432,スーツ,すーつ,양복,,suit
1546,スーパーマーケット,すーぱーまーけっと,슈퍼마켓,,supermarket
1413,スープ,すーぷ,수프,,soup
1319,スカート,すかーと,치마,,skirt
1939,姿,すがた,모습,,"figure, appearance"
90,好きだ,すきだ,좋아하다,「～が好きだ」は「-를/을 좋아하다」と表現する。,"favorite, liked"
1062,スキー,すきー,스키,,"ski, skiing"
2155,好き嫌いをする,すききらいをする,가리다,,"likes and dislikes, taste"
1730,すき焼き,すきやき,스키야키,,sukiyaki
1578,過ぎる,すぎる,지나다,,"pass by, go past"
254,空く,すく,비다,,"be empty, become less crowded"
86,直ぐ,すぐ,바로,,"at once, soon"
28,少ない,すくない,적다,,"few, little"
2922,少なくとも,すくなくとも,적어도,,"at least, at a minimum"
1663,スケート,すけーと,스케이트,,"skate, skates"
1875,スケジュール,すけじゅーる,스케줄,,schedule (loan word)
1001,凄い,すごい,대단하다,,"great, incredible"
200,少し,すこし,조금,,"a bit, a little while"
1222,少しも,すこしも,조금도,,(not) in the least
2933,過ごす,すごす,지내다,,spend (time)
508,寿司,すし,초밥,,sushi
484,涼しい,すずしい,시원하다,,cool (of temperature)
647,進む,すすむ,나가다,,"advance, move forward"
2002,雀,すずめ,참새,,sparrow
418,進める,すすめる,진행시키다,,"go ahead, proceed"
1593,スター,すたー,스타,,star
2958,スタート,すたーと,시작,,"start, begin"
2970,スタイル,すたいる,스타일,,"style, physique"
1770,すっかり,すっかり,완전히,,"all, completely"
2018,すっきり,すっきり,시원하게,,refreshed
2185,すっと,すっと,슥,,"(feel) refreshed, satisfied"
836,ずっと,ずっと,더욱,,"all the time, all through"
313,酸っぱい,すっぱい,시다,,sour
2367,素敵,すてき,멋있다,,"lovely, nice"
2841,既に,すでに,이미,,already
807,捨てる,すてる,버리다,,"discard, abandon"
1559,ステレオ,すてれお,스테레오,,stereo
2324,ストライキ,すとらいき,파업,,strike
2274,ストレス,すとれす,스트레스,,stress
907,素晴らしい,すばらしい,훌륭하다,,"excellent, wonderful"
2373,スピード,すぴーど,스피드,,speed
564,スプーン,すぷーん,숟가락,,spoon
2589,すべすべ,すべすべ,미끌미끌,,"smooth, silky"
2730,全て,すべて,모두,,"all, everything"
1561,滑る,すべる,미끌어지다,,"slide, slip"
672,スポーツ,すぽーつ,스포츠,,sport
61,住む,すむ,살다,,"live, reside"
2574,すやすや,すやすや,새근새근,,"(sleep) peacefully, soundly"
2571,すらすら,すらすら,술술,,"smoothly, easily"
2223,ずらり,ずらり,쭈욱,,lining up neatly
1089,すり,すり,소매치기,,pickpocket
1651,スリッパ,すりっぱ,스레빠,,slippers
10,する,する,하다,,"do, make"
2573,ずるい,ずるい,"비겁하다, 불공평하다",人が狡賢い方法を使うのは「비겁하다」、状況が公平でないのは「불공평하다」,"cunning, sneaky"
2433,ずれる,ずれる,어긋나다,,"go off track, go out of line"
153,座る,すわる,앉다,,"sit, sit down"
215,背,せ,키,,"height, stature"
2678,性,せい,성,,"gender, sexual activities"
2764,税,ぜい,세금,,tax
2259,成果,せいか,성과,,result
1579,正確,せいかく,정확하다,,"accurate, precise"
2900,性格,せいかく,성격,,"character, personality"
417,生活,せいかつ,생활,,"life, living"
700,世紀,せいき,세기,,century
2975,制限,せいげん,제한,,"restriction, limit"
1878,正午,せいご,정우,,noon
685,成功,せいこう,성공,,success
2653,正座,せいざ,바로 앉다,,sitting on one’s heels
2079,生産,せいさん,생산,,production
1965,政治,せいじ,정치,,politics
2303,青春,せいしゅん,청춘,,"blossom of youth, adolescence"
2291,正常,せいじょう,정상,,normal
2738,精神,せいしん,정신,,"mind, mentality"
2435,せいぜい,せいぜい,기껏해야,,"at most, at best"
844,成績,せいせき,성적,,"results, grade"
2601,贅沢,ぜいたく,사치,,"luxury, extravagance"
2758,成長,せいちょう,성장,,growth
626,生徒,せいと,학생,,"pupil, student"
2084,制度,せいど,제도,,system
2161,生年月日,せいねんがっぴ,생년월일,,year and date of birth
2853,整備,せいび,정비,,maintenance
2700,製品,せいひん,제품,,"product, manufactured goods"
1996,政府,せいふ,정부,,"government, administration"
2913,整理,せいり,정리,,"putting something in order, sorting out"
955,セーター,せーたー,스웨터,,sweater
411,世界,せかい,세계,,world
846,席,せき,자리,,"seat, one’s place"
2144,咳,せき,기침,,cough
1858,責任,せきにん,책임,,responsibility
2252,世代,せだい,세대,,generation
2378,せっかく,せっかく,머처럼,,with much trouble
2088,設計,せっけい,설계,,"design, plan"
965,石鹸,せっけん,비누,,soap
2151,せっせと,せっせと,꼬박꼬박,,"diligently, hard"
1774,接続,せつぞく,접속,,"connection, joining"
1003,絶対,ぜったい,절대,,"absolutely, never"
561,絶対に,ぜったいに,절대로,,"absolutely, definitely"
2923,セット,せっと,세트,,set
2288,説得,せっとく,설득,,persuasion
687,説明,せつめい,설명,,"explanation, description"
1904,背中,せなか,등,,(one’s) back
1022,是非,ぜひ,꼭,,"by all means, please"
131,狭い,せまい,좁다,,"narrow, small"
1379,迫る,せまる,"다가가다, 나가오다",,"close in on, approach"
2524,セルフサービス,せるふさーびす,셀프서비스,,self-service
1346,ゼロ,ぜろ,제로,,"zero, none (loan word)"
1740,セロテープ,せろてーぷ,스카치테이프,,scotch tape
285,千,せん,천,,thousand
390,線,せん,선,,line
2920,全員,ぜんいん,모두,,"all members, entire staff"
2363,前回,ぜんかい,지난번,,last time
2069,選挙,せんきょ,선거,,election
1004,先月,せんげつ,지난달,,last month
2077,全国,ぜんこく,전국,,the whole country
2138,洗剤,せんざい,세재,,detergent
2843,先日,せんじつ,지난날,,"the other day, a few days ago"
631,選手,せんしゅ,선수,,"athlete, (sports) player"
741,先週,せんしゅう,지난주,,last week
64,先生,せんせい,선생님,,teacher
1114,全然,ぜんぜん,전혀,,(not ) at all
1580,戦争,せんそう,전쟁,,war between countries
2752,センター,せんたー,센터,,"center (for an activity, etc.), hub"
1751,全体,ぜんたい,전체,,"whole, total"
957,洗濯,せんたく,빨래,,"laundry, washing"
2772,選択,せんたく,선택,,"selection, choice"
1512,洗濯機,せんたくき,세탁기,,"washing machine, washer"
2260,前提,ぜんてい,전제,,"assumption, premise"
1780,先輩,せんぱい,선배,,"senior, superior"
2382,前半,ぜんぱん,전반,,first half
160,全部,ぜんぶ,다,,"all, whole"
1536,扇風機,せんぷうき,선풍기,,electric fan
2448,前方,ぜんぽう,전방,,"front, ahead"
1711,洗面所,せんめんじょ,욕실에 달려 있는 탈의실,韓国の一般的な家屋では、浴室の中に洗面台があり、日本のように独立した洗面所がない場合が多いため、一対一で対応する単語が存在しない。,"washroom, bathroom"
2660,全面的,ぜんめんてき,전면적,,"full-scale, complete"
2716,専門,せんもん,전문,,"specialty, profession"
2517,専門家,せんもんか,전문가,,"specialist, expert"
1785,線路,せんろ,기찻길,,"railway track, line"
31,そう,そう,그렇게,,"so, that way"
2127,象,ぞう,코끼리,,elephant
2081,増加,ぞうか,증가,,"increase, rise"
2246,総合,そうごう,종합,,"integration, put together"
2992,操作,そうさ,조작,,"operation, manipulation"
1214,掃除,そうじ,청소,,cleaning
1824,掃除機,そうじき,청소기,,vacuum cleaner
2854,想像,そうぞう,상상,,imagination
874,相談,そうだん,상담,,"consultation, advice"
2793,相当,そうとう,상당,,"suitability, equivalence"
2514,送別会,そうべつかい,송별회,,farewell party
1481,ソース,そーす,"양념, 소스",韓国料理のソースは「양념」、外国料理のソースは「소스」,sauce
2044,速達,そくたつ,속달,,"special delivery, express delivery"
75,そこ,そこ,거기,,there
2060,組織,そしき,조직,,"organization, structure"
1021,育つ,そだつ,자라다,,"be brought up, grow"
857,育てる,そだてる,키우다,,"bring up, raise"
702,そちら,そちら,그쪽,,"there, that way (polite)"
629,卒業,そつぎょう,졸업,,graduation
2103,そっくりだ,そっくりだ,닮았다,,almost identical
518,そっち,そっち,그쪽,,there (casual)
2112,そっと,そっと,살짝,,"softly, gently"
1835,袖,そで,소매,,sleeve
538,外,そと,밖,,"outside, open air"
1712,外側,そとがわ,바깥,,"exterior, outside"
1950,備える,そなえる,대비하다,,"provide for, prepare for"
2602,そのうち,そのうち,,,"before long, sooner or later"
603,そのまま,そのまま,그대로,,"as it is, just like that"
277,側,そば,곁,,"side, vicinity"
1608,蕎麦,そば,메밀,,buckwheat noodles
1797,蕎麦屋,そばや,메밀집,,buckwheat noodle shop
782,祖父,そふ,할아버지,,grandfather (formal)
1187,ソファー,そふぁー,소파,,"sofa, couch"
1070,ソフト,そふと,소프트웨어,,"software, program"
783,祖母,そぼ,할머니,,grandmother (formal)
593,空,そら,하늘,,sky
2910,空だ,からだ,비어 있다,,"emptiness, hollow"
1825,剃る,そる,밀다,,shave
6,それ,それ,그거,,"that, that one"
2708,それぞれ,それぞれ,각각,,"each, respectively"
1244,そろそろ,そろそろ,슬슬,,"soon, it’s about time"
1223,尊敬,そんけい,존경,,"respect, esteem"
2635,損する,そんする,손해보다,,"lose, suffer loss"
1109,そんなに,そんなに,그렇게,,so much
1827,台,だい,다이,,"stand, table"
2685,大,だい,대,,"big, large size"
2031,退院,たいいん,퇴원,,discharge from hospital
2637,体温計,たいおんけい,체온계,,(clinical) thermometer
1380,大会,たいかい,대회,,"tournament, event"
67,大学,だいがく,대학교,,"university, college"
1086,大学院,だいがくいん,대학원,,graduate school
213,大学生,だいがくせい,대학생,,university student
757,大嫌い,だいきらい,아주 싫어하다,「～が大嫌いだ」は「-를/을 아주 싫어하다」と表現する。,hate
2236,体験,たいけん,체험,,personal experience
2458,大根,だいこん,무,,oriental radish
784,大事だ,だいじだ,중요하다,,importance
898,大使館,たいしかん,대사관,,embassy
2006,体重,たいじゅう,체중,,body weight
343,大丈夫だ,だいじょうぶだ,괜찮다,,"all right, OK"
2731,大臣,だいじん,대신,,minister
84,大好き,だいすき,아주 좋아하다,,like (something) a lot
1999,対する,たいする,대하다,,"face, be in response to"
2878,体制,たいせい,체제,,"system, structure"
539,大切だ,たいせつだ,소중하다,,"important, valuable"
2978,大体,だいたい,대강,,"about, anyway"
2389,体調,たいちょう,컨디션,,health condition
1611,大抵,たいてい,대체로,,"generally, mostly"
2994,態度,たいど,태도,,attitude
1600,大統領,だいとうりょう,대통령,,president (of a country)
1087,台所,だいどころ,부엌,,kitchen
1957,代表,だいひょう,대표,,representative
2829,タイプ,たいぷ,"타입, 스타일",一般的な外来語としては「타입」、異性の好みのタイプは「스타일」,type
892,台風,たいふう,태풍,,typhoon
1500,タイプライター,たいぷらいたー,타입라이터,,typewriter
605,大変だ,たいへんだ,"힘들다, 큰일이다",しんどいという意味なら「힘들다」、おおごとだという意味なら「큰일이다」,"awful, hard"
2061,逮捕,たいほ,체포,,"arrest, capture"
891,太陽,たいよう,태양,,sun
2290,体力,たいりょく,체력,,"physical strength, stamina"
1829,倒す,たおす,"넘어뜨리다, 쓰러뜨리다",物理的に倒すのは「넘어뜨리다」、敵をやっつけるのは「쓰러뜨리다」,"knock down, overthrow"
1422,タオル,たおる,수건,,towel
858,倒れる,たおれる,"넘어지다, 쓰러지다",物理的に倒れるのは「넘어지다」、病気で倒れるのは「쓰러지다」,fall over
29,高い,たかい,"높다, 비싸다",低いの反対は「높다」、値段が高いのは「비싸다」,"high, tall"
878,高さ,たかさ,높이,,height
1462,炊く,たく,짓다,,cook (rice)
756,たくさん,たくさん,많이,,"a lot, in large quantity"
861,タクシー,たくしー,택시,,taxi
862,確かだ,たしかだ,확실하다,,"for sure, for certain"
1903,確かめる,たしかめる,확인하다,,"check, confirm"
1482,足す,たす,더하다,,add (things of the same kind)
345,出す,だす,내다,,take out
2014,助かる,たすかる,살다,,"be helped, be rescued"
541,助ける,たすける,돕다,,"help, save"
872,訪ねる,たずねる,찾아가다,,"visit, go to see"
1064,尋ねる,たずねる,묻다,,"inquire, ask"
